recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
9,1) $0 - $100,926.87,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0
5,2) $100 - $200,1167.81,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0
3,3) $200 - $350,132.09,1,0,Urban,0,Multichannel,Womens E-Mail,1,0,0.0
8,"6) $750 - $1,000",1257.83,0,0,Urban,0,Phone,No E-Mail,0,0,0.0
10,5) $500 - $750,1357.31,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
10,4) $350 - $500,1333.38,0,1,Rural,1,Multichannel,Womens E-Mail,1,0,0.0
2,3) $200 - $350,1089.2,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
3,1) $0 - $100,1394.41,0,1,Surburban,1,Web,Mens E-Mail,1,0,0.0
7,"7) $1,000 +",692.43,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
10,1) $0 - $100,703.31,1,1,Rural,0,Web,Womens E-Mail,1,0,0.0
8,"7) $1,000 +",920.19,0,0,Urban,1,Web,Womens E-Mail,0,0,0.0
4,3) $200 - $350,653.83,0,0,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
3,"7) $1,000 +",1430.36,1,1,Rural,1,Multichannel,No E-Mail,0,0,0.0
1,5) $500 - $750,119.92,1,0,Surburban,1,Web,Womens E-Mail,1,0,0.0
6,1) $0 - $100,694.44,1,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
9,"7) $1,000 +",723.54,1,0,Rural,0,Web,Womens E-Mail,1,0,0.0
4,5) $500 - $750,1059.77,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0
7,3) $200 - $350,141.0,0,0,Urban,1,Web,No E-Mail,0,0,0.0
2,4) $350 - $500,828.81,0,1,Rural,0,Phone,Mens E-Mail,1,0,0.0
11,"6) $750 - $1,000",685.01,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0
1,5) $500 - $750,1005.47,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
1,"7) $1,000 +",77.87,0,1,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
9,"6) $750 - $1,000",408.83,1,1,Urban,0,Web,No E-Mail,0,0,0.0
5,"6) $750 - $1,000",1385.94,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0
1,3) $200 - $350,450.51,0,0,Urban,1,Phone,Womens E-Mail,1,0,0.0
10,1) $0 - $100,1173.74,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
2,1) $0 - $100,496.33,0,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
11,2) $100 - $200,885.43,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
6,1) $0 - $100,1081.87,1,0,Rural,0,Web,No E-Mail,0,0,0.0
3,4) $350 - $500,1360.91,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
6,3) $200 - $350,619.71,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0
10,1) $0 - $100,705.9,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
5,1) $0 - $100,288.61,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
5,2) $100 - $200,1499.28,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
6,1) $0 - $100,136.61,1,1,Urban,0,Phone,Womens E-Mail,1,0,0.0
9,4) $350 - $500,171.55,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
11,1) $0 - $100,408.54,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0
9,4) $350 - $500,1101.37,0,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0
8,1) $0 - $100,770.38,1,0,Rural,1,Multichannel,Womens E-Mail,1,0,0.0
10,5) $500 - $750,447.34,1,1,Rural,1,Multichannel,No E-Mail,0,0,0.0
11,"7) $1,000 +",350.07,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
10,"7) $1,000 +",690.21,1,0,Urban,0,Web,No E-Mail,0,0,0.0
5,"6) $750 - $1,000",1219.66,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
7,"6) $750 - $1,000",1455.05,0,0,Surburban,0,Web,No E-Mail,0,0,0.0
7,"7) $1,000 +",1116.76,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
7,"7) $1,000 +",616.98,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
4,3) $200 - $350,494.32,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0
1,3) $200 - $350,235.17,1,1,Rural,0,Phone,No E-Mail,0,0,0.0
9,1) $0 - $100,189.72,0,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
9,5) $500 - $750,344.33,0,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
6,5) $500 - $750,1437.78,1,1,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
9,4) $350 - $500,520.17,0,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
6,"6) $750 - $1,000",1189.46,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
5,"7) $1,000 +",1344.4,0,0,Urban,1,Phone,No E-Mail,0,0,0.0
3,"6) $750 - $1,000",455.19,1,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
5,1) $0 - $100,1473.87,0,0,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
4,5) $500 - $750,194.66,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
6,4) $350 - $500,1059.08,0,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
5,2) $100 - $200,644.04,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
5,5) $500 - $750,143.02,0,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
7,2) $100 - $200,1488.75,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
8,2) $100 - $200,427.75,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
3,"7) $1,000 +",409.66,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0
10,3) $200 - $350,447.19,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
5,3) $200 - $350,634.2,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
1,5) $500 - $750,823.38,0,0,Rural,1,Multichannel,No E-Mail,0,0,0.0
8,"7) $1,000 +",853.62,0,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
9,4) $350 - $500,330.84,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
5,2) $100 - $200,982.2,0,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
6,1) $0 - $100,100.66,1,1,Rural,1,Multichannel,Mens E-Mail,1,0,0.0
4,4) $350 - $500,491.28,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
5,2) $100 - $200,908.42,0,1,Rural,1,Web,Mens E-Mail,1,0,0.0
11,"6) $750 - $1,000",433.06,1,1,Rural,1,Multichannel,Womens E-Mail,1,0,0.0
2,"6) $750 - $1,000",227.8,1,0,Rural,1,Phone,Womens E-Mail,1,0,0.0
5,1) $0 - $100,913.33,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
5,"7) $1,000 +",678.55,1,1,Urban,0,Web,No E-Mail,0,0,0.0
3,"7) $1,000 +",865.91,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0
10,2) $100 - $200,783.36,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
8,2) $100 - $200,173.97,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
5,4) $350 - $500,254.9,1,1,Rural,0,Phone,No E-Mail,0,0,0.0
5,"6) $750 - $1,000",1167.26,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
2,2) $100 - $200,887.2,0,0,Rural,0,Multichannel,No E-Mail,0,0,0.0
8,"7) $1,000 +",772.66,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0
6,4) $350 - $500,853.8,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
6,4) $350 - $500,1169.26,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
8,1) $0 - $100,92.45,0,0,Surburban,0,Web,No E-Mail,0,0,0.0
1,4) $350 - $500,887.27,0,0,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
1,3) $200 - $350,945.77,0,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0
6,"7) $1,000 +",644.3,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
5,"6) $750 - $1,000",1452.9,1,1,Rural,0,Multichannel,Mens E-Mail,1,0,0.0
9,1) $0 - $100,199.44,1,0,Rural,1,Multichannel,Mens E-Mail,1,0,0.0
3,5) $500 - $750,455.65,1,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
10,4) $350 - $500,363.53,1,0,Rural,1,Phone,Mens E-Mail,0,0,0.0
1,"6) $750 - $1,000",1366.61,0,1,Rural,1,Multichannel,Mens E-Mail,1,0,0.0
5,1) $0 - $100,778.83,0,1,Rural,0,Phone,Mens E-Mail,1,0,0.0
5,1) $0 - $100,731.56,0,0,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0
8,"7) $1,000 +",1372.44,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0
1,5) $500 - $750,1213.69,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0
7,"7) $1,000 +",305.93,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
10,1) $0 - $100,657.63,1,1,Rural,1,Web,Womens E-Mail,0,0,0.0
3,"7) $1,000 +",946.82,1,0,Rural,1,Multichannel,No E-Mail,0,0,0.0
5,3) $200 - $350,272.1,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0
10,"7) $1,000 +",374.91,0,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
4,3) $200 - $350,762.29,0,0,Urban,0,Multichannel,Mens E-Mail,1,0,0.0
11,3) $200 - $350,689.51,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0
1,5) $500 - $750,1317.71,1,0,Rural,1,Web,No E-Mail,0,0,0.0
5,1) $0 - $100,1473.06,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0
10,1) $0 - $100,819.43,0,0,Urban,0,Phone,Mens E-Mail,1,0,0.0
7,"7) $1,000 +",356.48,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
2,2) $100 - $200,212.18,0,1,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
7,4) $350 - $500,1299.29,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
6,4) $350 - $500,875.51,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
6,"6) $750 - $1,000",1160.92,0,0,Urban,1,Phone,Womens E-Mail,1,0,0.0
5,"7) $1,000 +",740.87,1,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
5,3) $200 - $350,474.79,0,0,Rural,1,Multichannel,No E-Mail,0,0,0.0
4,4) $350 - $500,656.21,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
1,4) $350 - $500,164.71,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
8,"6) $750 - $1,000",707.66,0,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
6,4) $350 - $500,468.31,1,0,Rural,1,Phone,Womens E-Mail,1,0,0.0
5,1) $0 - $100,1272.47,1,1,Urban,0,Web,No E-Mail,0,0,0.0
10,3) $200 - $350,421.15,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
8,"6) $750 - $1,000",1256.72,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
3,4) $350 - $500,199.09,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0
10,1) $0 - $100,275.75,0,0,Urban,0,Web,Womens E-Mail,0,0,0.0
4,5) $500 - $750,1080.02,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
5,5) $500 - $750,1407.47,0,0,Urban,1,Web,Womens E-Mail,0,0,0.0
8,5) $500 - $750,1073.98,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
10,4) $350 - $500,159.41,1,1,Rural,1,Web,No E-Mail,0,0,0.0
10,2) $100 - $200,152.1,1,1,Urban,1,Web,No E-Mail,0,0,0.0
7,1) $0 - $100,305.02,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
7,2) $100 - $200,122.31,1,0,Rural,0,Multichannel,Mens E-Mail,1,0,0.0
10,1) $0 - $100,1160.07,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
7,1) $0 - $100,1095.51,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
3,2) $100 - $200,221.51,0,1,Urban,0,Web,No E-Mail,1,0,0.0
9,1) $0 - $100,33.41,0,1,Urban,0,Web,No E-Mail,0,0,0.0
1,1) $0 - $100,301.16,1,0,Urban,1,Multichannel,No E-Mail,1,0,0.0
10,4) $350 - $500,1189.38,0,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
10,5) $500 - $750,788.85,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
8,"6) $750 - $1,000",203.37,1,0,Urban,1,Web,No E-Mail,1,0,0.0
11,5) $500 - $750,435.01,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0
10,2) $100 - $200,893.74,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
5,4) $350 - $500,312.78,0,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0
6,1) $0 - $100,1026.44,1,0,Rural,1,Phone,No E-Mail,1,0,0.0
8,"6) $750 - $1,000",1438.15,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
9,3) $200 - $350,83.97,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
5,"6) $750 - $1,000",246.89,0,0,Urban,1,Web,Womens E-Mail,1,0,0.0
1,"7) $1,000 +",864.85,0,0,Urban,1,Multichannel,No E-Mail,0,0,0.0
2,4) $350 - $500,580.21,0,0,Rural,0,Web,No E-Mail,0,0,0.0
3,"6) $750 - $1,000",914.77,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0
5,5) $500 - $750,631.69,0,0,Rural,1,Web,Mens E-Mail,0,0,0.0
3,3) $200 - $350,1043.07,1,1,Rural,0,Web,Mens E-Mail,0,0,0.0
9,2) $100 - $200,1051.85,0,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
3,5) $500 - $750,1362.0,0,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
4,"6) $750 - $1,000",199.71,1,0,Urban,1,Multichannel,No E-Mail,0,0,0.0
10,"6) $750 - $1,000",1442.51,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
4,"6) $750 - $1,000",1068.66,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
1,"6) $750 - $1,000",1297.17,0,0,Urban,1,Phone,Mens E-Mail,1,0,0.0
11,1) $0 - $100,105.47,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
9,5) $500 - $750,1380.32,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
1,"6) $750 - $1,000",1101.7,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
10,4) $350 - $500,1395.44,0,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
5,5) $500 - $750,1427.47,1,1,Rural,0,Phone,No E-Mail,0,0,0.0
3,2) $100 - $200,265.77,0,0,Urban,1,Phone,No E-Mail,0,0,0.0
1,"7) $1,000 +",342.63,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
10,4) $350 - $500,381.53,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
6,5) $500 - $750,126.65,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0
11,2) $100 - $200,1489.09,0,0,Rural,0,Web,No E-Mail,0,0,0.0
4,4) $350 - $500,1015.97,0,0,Urban,1,Web,Mens E-Mail,0,0,0.0
11,3) $200 - $350,1013.23,0,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
5,5) $500 - $750,183.79,0,0,Rural,1,Phone,No E-Mail,0,0,0.0
2,5) $500 - $750,1063.43,0,0,Urban,1,Multichannel,Womens E-Mail,1,0,0.0
10,4) $350 - $500,349.89,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
4,1) $0 - $100,229.92,0,0,Rural,0,Multichannel,No E-Mail,0,0,0.0
4,2) $100 - $200,658.65,1,0,Rural,1,Multichannel,No E-Mail,1,0,0.0
1,"6) $750 - $1,000",1377.83,1,1,Urban,0,Phone,No E-Mail,0,0,0.0
1,2) $100 - $200,109.82,0,0,Rural,0,Web,Mens E-Mail,0,0,0.0
1,"7) $1,000 +",650.98,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
7,3) $200 - $350,920.34,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
5,3) $200 - $350,453.87,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
11,"7) $1,000 +",1299.63,0,0,Urban,0,Phone,Womens E-Mail,1,0,0.0
2,5) $500 - $750,433.77,0,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
10,4) $350 - $500,50.92,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0
3,4) $350 - $500,106.71,1,1,Rural,1,Multichannel,Mens E-Mail,1,0,0.0
1,3) $200 - $350,1434.81,0,0,Rural,0,Phone,No E-Mail,0,0,0.0
10,4) $350 - $500,45.58,0,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
1,2) $100 - $200,1443.76,0,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
6,3) $200 - $350,1409.91,0,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
1,4) $350 - $500,293.66,0,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
7,3) $200 - $350,700.89,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0
1,3) $200 - $350,1485.39,0,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
9,"6) $750 - $1,000",830.19,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0
5,"6) $750 - $1,000",318.52,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
3,5) $500 - $750,624.28,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
4,2) $100 - $200,1104.51,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
11,1) $0 - $100,1073.95,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
6,"6) $750 - $1,000",712.06,0,0,Urban,1,Phone,No E-Mail,0,0,0.0
5,"6) $750 - $1,000",1295.16,1,1,Rural,1,Web,Womens E-Mail,0,0,0.0
1,"6) $750 - $1,000",1343.69,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
5,5) $500 - $750,1173.04,1,1,Rural,0,Web,Womens E-Mail,0,0,0.0
2,4) $350 - $500,229.59,1,1,Surburban,0,Web,No E-Mail,0,0,0.0
3,5) $500 - $750,743.61,0,1,Rural,0,Phone,Mens E-Mail,1,0,0.0
7,4) $350 - $500,318.55,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
2,3) $200 - $350,1330.83,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
10,5) $500 - $750,1394.55,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
7,"6) $750 - $1,000",1222.57,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
4,4) $350 - $500,1059.93,1,0,Rural,1,Phone,Mens E-Mail,1,0,0.0
6,"6) $750 - $1,000",1468.33,0,1,Urban,1,Web,No E-Mail,0,0,0.0
1,4) $350 - $500,1233.51,0,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
3,"7) $1,000 +",297.12,0,0,Urban,0,Web,No E-Mail,0,0,0.0
6,"6) $750 - $1,000",1201.53,0,1,Rural,0,Phone,Mens E-Mail,1,0,0.0
2,5) $500 - $750,321.95,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
7,2) $100 - $200,1171.6,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
4,5) $500 - $750,577.48,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0
4,5) $500 - $750,804.91,0,0,Urban,1,Phone,Womens E-Mail,1,0,0.0
9,3) $200 - $350,1475.9,1,0,Surburban,1,Web,Womens E-Mail,1,0,0.0
10,3) $200 - $350,124.23,1,1,Rural,1,Multichannel,Womens E-Mail,1,0,0.0
8,2) $100 - $200,297.95,0,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
8,5) $500 - $750,652.8,0,1,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
8,"6) $750 - $1,000",606.27,1,1,Rural,0,Phone,No E-Mail,0,0,0.0
7,1) $0 - $100,399.92,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0
5,"6) $750 - $1,000",237.51,1,1,Rural,1,Multichannel,Mens E-Mail,1,0,0.0
5,5) $500 - $750,821.39,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
2,"6) $750 - $1,000",420.53,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
11,2) $100 - $200,1162.06,0,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
4,3) $200 - $350,1496.62,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0
5,4) $350 - $500,582.58,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
5,"7) $1,000 +",157.83,0,0,Urban,1,Multichannel,No E-Mail,0,0,0.0
2,3) $200 - $350,674.1,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
7,5) $500 - $750,293.46,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
7,4) $350 - $500,1454.32,0,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
5,5) $500 - $750,1205.36,1,1,Urban,0,Phone,No E-Mail,0,0,0.0
6,1) $0 - $100,169.34,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
1,"7) $1,000 +",181.11,0,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
7,"7) $1,000 +",784.68,1,0,Rural,0,Web,Mens E-Mail,1,0,0.0
8,"7) $1,000 +",775.18,1,0,Rural,0,Phone,Womens E-Mail,1,0,0.0
9,3) $200 - $350,33.0,1,0,Urban,1,Multichannel,No E-Mail,0,0,0.0
10,2) $100 - $200,1146.76,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0
10,"6) $750 - $1,000",706.89,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
1,5) $500 - $750,356.85,0,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
1,2) $100 - $200,1377.37,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
1,"6) $750 - $1,000",1071.25,0,0,Urban,0,Multichannel,Womens E-Mail,1,0,0.0
8,5) $500 - $750,280.49,1,0,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
2,4) $350 - $500,1496.78,1,1,Rural,1,Web,Womens E-Mail,1,0,0.0
8,"6) $750 - $1,000",148.95,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
11,3) $200 - $350,156.81,0,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
3,1) $0 - $100,1282.55,1,1,Urban,0,Multichannel,Womens E-Mail,1,0,0.0
2,"6) $750 - $1,000",816.4,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
11,4) $350 - $500,1471.13,1,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
6,4) $350 - $500,1341.16,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
3,4) $350 - $500,69.58,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
11,1) $0 - $100,440.21,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0
4,"6) $750 - $1,000",697.53,0,0,Urban,1,Multichannel,No E-Mail,0,0,0.0
10,3) $200 - $350,23.38,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0
9,5) $500 - $750,1470.12,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
9,2) $100 - $200,704.05,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
4,3) $200 - $350,1141.66,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
1,"7) $1,000 +",1417.94,1,1,Urban,1,Web,Womens E-Mail,0,0,0.0
11,"6) $750 - $1,000",526.27,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0.0
11,5) $500 - $750,1457.78,1,0,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
3,"7) $1,000 +",747.6,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
7,4) $350 - $500,1145.73,1,0,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
6,"6) $750 - $1,000",1119.7,0,1,Surburban,1,Web,No E-Mail,1,0,0.0
2,1) $0 - $100,39.68,1,0,Rural,1,Web,Mens E-Mail,1,0,0.0
2,1) $0 - $100,247.06,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
5,4) $350 - $500,986.79,1,1,Surburban,1,Web,Womens E-Mail,1,0,0.0
4,2) $100 - $200,499.87,0,0,Urban,0,Web,Womens E-Mail,0,0,0.0
3,"6) $750 - $1,000",717.37,1,0,Urban,1,Phone,Mens E-Mail,1,0,0.0
5,"6) $750 - $1,000",1455.4,0,1,Rural,0,Web,No E-Mail,1,0,0.0
3,1) $0 - $100,1450.23,1,1,Rural,1,Phone,Mens E-Mail,0,0,0.0
10,2) $100 - $200,209.34,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
10,4) $350 - $500,1411.3,0,1,Rural,0,Web,Mens E-Mail,1,0,0.0
1,4) $350 - $500,964.71,1,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
2,"6) $750 - $1,000",1043.46,0,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
4,4) $350 - $500,228.7,0,0,Surburban,1,Web,No E-Mail,0,1,39.43
2,1) $0 - $100,65.28,0,0,Rural,0,Phone,No E-Mail,0,0,0.0
5,1) $0 - $100,85.79,1,1,Urban,1,Multichannel,No E-Mail,0,0,0.0
11,"7) $1,000 +",180.31,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0.0
2,"7) $1,000 +",1091.09,1,1,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
11,4) $350 - $500,409.61,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
6,"7) $1,000 +",1222.67,0,0,Urban,1,Multichannel,Womens E-Mail,1,0,0.0
10,5) $500 - $750,1023.77,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
7,"7) $1,000 +",1126.41,0,0,Rural,1,Web,Mens E-Mail,1,0,0.0
10,5) $500 - $750,1307.7,1,0,Surburban,0,Web,Womens E-Mail,1,0,0.0
4,5) $500 - $750,1021.8,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
6,"6) $750 - $1,000",282.17,1,0,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0
1,2) $100 - $200,609.85,0,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
7,3) $200 - $350,569.5,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
9,4) $350 - $500,529.05,0,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
7,1) $0 - $100,94.32,1,1,Urban,0,Phone,No E-Mail,0,0,0.0
7,2) $100 - $200,1146.56,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
6,"6) $750 - $1,000",362.96,1,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
8,1) $0 - $100,391.71,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0
7,2) $100 - $200,947.91,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0.0
8,4) $350 - $500,877.61,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0
9,5) $500 - $750,924.01,0,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
